symbol,sharpe,return,max_dd,params
AAPL,0.08926660520973857,0.026957008459072184,0.22153942189725082,RSI(7/35/75) SMA(50/200) SL=5% TP=12%
AAPL,0.08926660520973857,0.026957008459072184,0.22153942189725082,RSI(7/35/75) SMA(50/200) SL=5% TP=15%
AAPL,0.08926660520973857,0.026957008459072184,0.22153942189725082,RSI(7/35/75) SMA(50/200) SL=8% TP=10%
AAPL,0.08926660520973857,0.026957008459072184,0.22153942189725082,RSI(7/35/75) SMA(50/200) SL=8% TP=12%
AAPL,0.08926660520973857,0.026957008459072184,0.22153942189725082,RSI(7/35/75) SMA(50/200) SL=8% TP=15%
AAPL,0.08926660520973857,0.026957008459072184,0.22153942189725082,RSI(7/35/75) SMA(50/200) SL=10% TP=12%
AAPL,0.08926660520973857,0.026957008459072184,0.22153942189725082,RSI(7/35/75) SMA(50/200) SL=10% TP=15%
AAPL,0.06865080423278946,0.02027564874673642,0.22013972005610047,RSI(7/40/65) SMA(50/200) SL=5% TP=8%
AAPL,0.07315461963112753,0.021669837261295868,0.2201397200561004,RSI(7/40/65) SMA(50/200) SL=5% TP=10%
AAPL,0.07315461963112753,0.021669837261295868,0.2201397200561004,RSI(7/40/65) SMA(50/200) SL=5% TP=12%
AAPL,0.07315461963112753,0.021669837261295868,0.2201397200561004,RSI(7/40/65) SMA(50/200) SL=5% TP=15%
AAPL,0.07315461963112753,0.021669837261295868,0.2201397200561004,RSI(7/40/65) SMA(50/200) SL=8% TP=10%
AAPL,0.07315461963112753,0.021669837261295868,0.2201397200561004,RSI(7/40/65) SMA(50/200) SL=8% TP=12%
AAPL,0.07315461963112753,0.021669837261295868,0.2201397200561004,RSI(7/40/65) SMA(50/200) SL=8% TP=15%
AAPL,0.07315461963112753,0.021669837261295868,0.2201397200561004,RSI(7/40/65) SMA(50/200) SL=10% TP=12%
AAPL,0.07315461963112753,0.021669837261295868,0.2201397200561004,RSI(7/40/65) SMA(50/200) SL=10% TP=15%
AAPL,0.16345986988686756,0.048143016624108706,0.22013972005610055,RSI(7/40/70) SMA(50/200) SL=5% TP=8%
AAPL,0.16650262163386328,0.04917115615622064,0.22013972005610039,RSI(7/40/70) SMA(50/200) SL=5% TP=10%
AAPL,0.16650262163386328,0.04917115615622064,0.22013972005610039,RSI(7/40/70) SMA(50/200) SL=5% TP=12%
AAPL,0.16650262163386328,0.04917115615622064,0.22013972005610039,RSI(7/40/70) SMA(50/200) SL=5% TP=15%
AAPL,0.16650262163386328,0.04917115615622064,0.22013972005610039,RSI(7/40/70) SMA(50/200) SL=8% TP=10%
AAPL,0.16650262163386328,0.04917115615622064,0.22013972005610039,RSI(7/40/70) SMA(50/200) SL=8% TP=12%
AAPL,0.16650262163386328,0.04917115615622064,0.22013972005610039,RSI(7/40/70) SMA(50/200) SL=8% TP=15%
AAPL,0.16650262163386328,0.04917115615622064,0.22013972005610039,RSI(7/40/70) SMA(50/200) SL=10% TP=12%
AAPL,0.16650262163386328,0.04917115615622064,0.22013972005610039,RSI(7/40/70) SMA(50/200) SL=10% TP=15%
AAPL,0.2186593228638322,0.06358749609088238,0.22013972005610058,RSI(7/40/75) SMA(50/200) SL=5% TP=8%
AAPL,0.21813457090039637,0.0632232384383789,0.22013972005610047,RSI(7/40/75) SMA(50/200) SL=5% TP=10%
AAPL,0.21813457090039637,0.0632232384383789,0.22013972005610047,RSI(7/40/75) SMA(50/200) SL=5% TP=12%
AAPL,0.21813457090039637,0.0632232384383789,0.22013972005610047,RSI(7/40/75) SMA(50/200) SL=5% TP=15%
AAPL,0.21813457090039637,0.0632232384383789,0.22013972005610047,RSI(7/40/75) SMA(50/200) SL=8% TP=10%
AAPL,0.21813457090039637,0.0632232384383789,0.22013972005610047,RSI(7/40/75) SMA(50/200) SL=8% TP=12%
AAPL,0.21813457090039637,0.0632232384383789,0.22013972005610047,RSI(7/40/75) SMA(50/200) SL=8% TP=15%
AAPL,0.21813457090039637,0.0632232384383789,0.22013972005610047,RSI(7/40/75) SMA(50/200) SL=10% TP=12%
AAPL,0.21813457090039637,0.0632232384383789,0.22013972005610047,RSI(7/40/75) SMA(50/200) SL=10% TP=15%
AAPL,0.008618432690356975,0.002628026043392304,0.16618254118834316,RSI(10/25/65) SMA(50/200) SL=5% TP=8%
AAPL,0.014850515393139833,0.004551497184026311,0.16618254118834316,RSI(10/25/65) SMA(50/200) SL=5% TP=10%
AAPL,0.014850515393139833,0.004551497184026311,0.16618254118834316,RSI(10/25/65) SMA(50/200) SL=5% TP=12%
AAPL,0.014850515393139833,0.004551497184026311,0.16618254118834316,RSI(10/25/65) SMA(50/200) SL=5% TP=15%
AAPL,0.014850515393139833,0.004551497184026311,0.16618254118834316,RSI(10/25/65) SMA(50/200) SL=8% TP=10%
