symbol,sharpe,return,max_dd,total_trades,final_equity,params
SPY,0.1231772647445528,0.03320433750914259,0.20387292954827776,82,119869.897207852,RSI(14/30/65) SL=5% TP=8%
SPY,0.13581438265254597,0.03606438814128013,0.20387292954827776,82,121581.38782422636,RSI(14/30/65) SL=5% TP=10%
SPY,0.13581438265254597,0.03606438814128013,0.20387292954827776,82,121581.38782422636,RSI(14/30/65) SL=5% TP=12%
SPY,0.13581438265254597,0.03606438814128013,0.20387292954827776,82,121581.38782422636,RSI(14/30/65) SL=5% TP=15%
SPY,0.13581438265254597,0.03606438814128013,0.20387292954827776,82,121581.38782422636,RSI(14/30/65) SL=5% TP=20%
SPY,0.13581438265254597,0.03606438814128013,0.20387292954827776,82,121581.38782422636,RSI(14/30/65) SL=5% TP=25%
SPY,0.13581438265254597,0.03606438814128013,0.20387292954827776,82,121581.38782422636,RSI(14/30/65) SL=5% TP=30%
SPY,0.01687125522854842,0.005068233546901881,0.20387292954827776,82,103032.89531298733,RSI(14/30/65) SL=8% TP=10%
SPY,0.01687125522854842,0.005068233546901881,0.20387292954827776,82,103032.89531298733,RSI(14/30/65) SL=8% TP=12%
SPY,0.01687125522854842,0.005068233546901881,0.20387292954827776,82,103032.89531298733,RSI(14/30/65) SL=8% TP=15%
SPY,0.01687125522854842,0.005068233546901881,0.20387292954827776,82,103032.89531298733,RSI(14/30/65) SL=8% TP=20%
SPY,0.01687125522854842,0.005068233546901881,0.20387292954827776,82,103032.89531298733,RSI(14/30/65) SL=8% TP=25%
SPY,0.01687125522854842,0.005068233546901881,0.20387292954827776,82,103032.89531298733,RSI(14/30/65) SL=8% TP=30%
SPY,0.04630792863028175,0.012644802217766156,0.2304173261830119,82,107566.81021602832,RSI(14/30/65) SL=10% TP=12%
SPY,0.04630792863028175,0.012644802217766156,0.2304173261830119,82,107566.81021602832,RSI(14/30/65) SL=10% TP=15%
SPY,0.04630792863028175,0.012644802217766156,0.2304173261830119,82,107566.81021602832,RSI(14/30/65) SL=10% TP=20%
SPY,0.04630792863028175,0.012644802217766156,0.2304173261830119,82,107566.81021602832,RSI(14/30/65) SL=10% TP=25%
SPY,0.04630792863028175,0.012644802217766156,0.2304173261830119,82,107566.81021602832,RSI(14/30/65) SL=10% TP=30%
SPY,0.13323582987271246,0.035850261049408874,0.20348655463936158,82,121453.25145337642,RSI(14/30/65) SL=12% TP=15%
SPY,0.13323582987271246,0.035850261049408874,0.20348655463936158,82,121453.25145337642,RSI(14/30/65) SL=12% TP=20%
SPY,0.13323582987271246,0.035850261049408874,0.20348655463936158,82,121453.25145337642,RSI(14/30/65) SL=12% TP=25%
SPY,0.13323582987271246,0.035850261049408874,0.20348655463936158,82,121453.25145337642,RSI(14/30/65) SL=12% TP=30%
SPY,0.1520076444288754,0.03548875235536092,0.20348655463936158,82,121236.92006027153,RSI(14/30/65) SL=15% TP=20%
SPY,0.1520076444288754,0.03548875235536092,0.20348655463936158,82,121236.92006027153,RSI(14/30/65) SL=15% TP=25%
SPY,0.1520076444288754,0.03548875235536092,0.20348655463936158,82,121236.92006027153,RSI(14/30/65) SL=15% TP=30%
SPY,0.10725311407630447,0.029242126275645285,0.23265502491843582,82,117498.85969193376,RSI(14/30/70) SL=5% TP=8%
SPY,0.14439150150906613,0.03953983925026283,0.22050675133682482,82,123661.14190055411,RSI(14/30/70) SL=5% TP=10%
SPY,0.1542514991200499,0.04280436613007044,0.22465972522840122,82,125614.67623974057,RSI(14/30/70) SL=5% TP=12%
SPY,0.14904254444966555,0.04072656847305429,0.22465972522840122,82,124371.29573704995,RSI(14/30/70) SL=5% TP=15%
SPY,0.14904254444966555,0.04072656847305429,0.22465972522840122,82,124371.29573704995,RSI(14/30/70) SL=5% TP=20%
SPY,0.14904254444966555,0.04072656847305429,0.22465972522840122,82,124371.29573704995,RSI(14/30/70) SL=5% TP=25%
SPY,0.14904254444966555,0.04072656847305429,0.22465972522840122,82,124371.29573704995,RSI(14/30/70) SL=5% TP=30%
SPY,-0.0018611654640739944,-0.0005446995958282262,0.24902828594103338,82,99674.04484503613,RSI(14/30/70) SL=8% TP=10%
SPY,0.003482428400808325,0.0010272077684197148,0.2530293031751762,82,100614.69417253052,RSI(14/30/70) SL=8% TP=12%
SPY,-0.002193625983385654,-0.0006370641309408913,0.2530293031751762,82,99618.77273434172,RSI(14/30/70) SL=8% TP=15%
SPY,-0.002193625983385654,-0.0006370641309408913,0.2530293031751762,82,99618.77273434172,RSI(14/30/70) SL=8% TP=20%
SPY,-0.002193625983385654,-0.0006370641309408913,0.2530293031751762,82,99618.77273434172,RSI(14/30/70) SL=8% TP=25%
SPY,-0.002193625983385654,-0.0006370641309408913,0.2530293031751762,82,99618.77273434172,RSI(14/30/70) SL=8% TP=30%
SPY,0.06410120028439993,0.018607868984437614,0.2420810378134127,82,111135.18509068727,RSI(14/30/70) SL=10% TP=12%
SPY,0.05857491699873078,0.016769577201136948,0.2420810378134127,82,110035.12794417243,RSI(14/30/70) SL=10% TP=15%
SPY,0.05857491699873078,0.016769577201136948,0.2420810378134127,82,110035.12794417243,RSI(14/30/70) SL=10% TP=20%
SPY,0.05857491699873078,0.016769577201136948,0.2420810378134127,82,110035.12794417243,RSI(14/30/70) SL=10% TP=25%
SPY,0.05857491699873078,0.016769577201136948,0.2420810378134127,82,110035.12794417243,RSI(14/30/70) SL=10% TP=30%
SPY,0.14096581581913212,0.03988048405280622,0.20348655463936158,82,123864.98807604435,RSI(14/30/70) SL=12% TP=15%
SPY,0.14096581581913212,0.03988048405280622,0.20348655463936158,82,123864.98807604435,RSI(14/30/70) SL=12% TP=20%
SPY,0.14096581581913212,0.03988048405280622,0.20348655463936158,82,123864.98807604435,RSI(14/30/70) SL=12% TP=25%
SPY,0.14096581581913212,0.03988048405280622,0.20348655463936158,82,123864.98807604435,RSI(14/30/70) SL=12% TP=30%
SPY,0.15243113301755495,0.035522378878682453,0.20348655463936158,82,121257.04259883061,RSI(14/30/70) SL=15% TP=20%
SPY,0.15243113301755495,0.035522378878682453,0.20348655463936158,82,121257.04259883061,RSI(14/30/70) SL=15% TP=25%
SPY,0.15243113301755495,0.035522378878682453,0.20348655463936158,82,121257.04259883061,RSI(14/30/70) SL=15% TP=30%
