batch_id,symbol,timeframe,indicator,params,sharpe,return_pct,max_dd,win_rate,trades
full_backtest_20260219_130558,US.CRM,1d,OBV_Trend_Follow,{},0.17143425319865552,0.02733109687968094,0.15915455076357063,0.13636363636363635,22
full_backtest_20260219_130558,US.GOOG,5m,OBV_Trend_Follow,{},-1.092035651754751,-0.029537263798811275,0.07924618960697699,0.06944444444444445,72
full_backtest_20260219_130558,US.GOOG,1h,OBV_Trend_Follow,{},0.9956930437300267,0.03109820721275347,0.04744416368212451,0.14285714285714285,70
full_backtest_20260219_130558,US.GOOG,1d,OBV_Trend_Follow,{},1.5184069555686324,0.23194463716471692,0.061653648639968035,0.3,10
full_backtest_20260219_130558,US.GOOGL,5m,OBV_Trend_Follow,{},-1.1606962481072223,-0.03162364756692737,0.0808697579707796,0.07142857142857142,84
full_backtest_20260219_130558,US.GOOGL,1h,OBV_Trend_Follow,{},-1.3669689966483847,-0.041429728514008946,0.09236511806582492,0.11538461538461539,78
full_backtest_20260219_130558,US.GOOGL,1d,OBV_Trend_Follow,{},1.5246264362082937,0.23491839655842583,0.0627940388123442,0.3,10
full_backtest_20260219_130558,US.META,5m,OBV_Trend_Follow,{},0.7629662162174686,0.016890077180913954,0.027282956099338368,0.08035714285714286,112
full_backtest_20260219_130558,US.META,1h,OBV_Trend_Follow,{},-0.5737697700828045,-0.015367737316205776,0.0799400732463466,0.13513513513513514,74
full_backtest_20260219_130558,US.META,1d,OBV_Trend_Follow,{},-0.1830669321005592,-0.03033501117754167,0.19886573095894955,0.06666666666666667,30
full_backtest_20260219_130558,US.MSFT,5m,OBV_Trend_Follow,{},-0.9822964932967291,-0.02247789232654429,0.0694544862810369,0.08888888888888889,90
full_backtest_20260219_130558,US.MSFT,1h,OBV_Trend_Follow,{},0.15332224423510563,0.003787072245247103,0.044451988303179236,0.1,50
full_backtest_20260219_130558,US.MSFT,1d,OBV_Trend_Follow,{},0.515431384432142,0.08024058480298146,0.11440654659799082,0.2222222222222222,18
full_backtest_20260219_130558,US.MSTR,5m,OBV_Trend_Follow,{},0.7220037136293477,0.026076105464301724,0.06875623024044814,0.12162162162162163,74
full_backtest_20260219_130558,US.MSTR,1h,OBV_Trend_Follow,{},0.9676183206233063,0.03147076709235597,0.04979366121489071,0.14285714285714285,70
full_backtest_20260219_130558,US.MSTR,1d,OBV_Trend_Follow,{},-0.33795284620804655,-0.06224298224351088,0.26789275642723676,0.08823529411764706,34
full_backtest_20260219_130558,US.MU,5m,OBV_Trend_Follow,{},1.2937949540441815,0.10963578184635381,0.09437104349922948,0.0851063829787234,94
full_backtest_20260219_130558,US.MU,1h,OBV_Trend_Follow,{},-1.2879887943326305,-0.08173968462869763,0.14140337623008395,0.16666666666666666,60
full_backtest_20260219_130558,US.MU,1d,OBV_Trend_Follow,{},2.10922714245971,0.4213249836045345,0.06506358776172226,0.25,12
full_backtest_20260219_130558,US.NFLX,5m,OBV_Trend_Follow,{},-0.9409655995786599,-0.03975764501543044,0.12774232326244794,0.1125,80
full_backtest_20260219_130558,US.NFLX,1h,OBV_Trend_Follow,{},0.4545969819815354,0.012311841550049385,0.04183414898890612,0.21212121212121213,66
full_backtest_20260219_130558,US.NFLX,1d,OBV_Trend_Follow,{},0.27367498077849,0.014007633717663781,0.05060056140836409,0.047619047619047616,42
full_backtest_20260219_130558,US.NVDA,5m,OBV_Trend_Follow,{},-0.0056312488738044664,-0.00024475276831159576,0.09755396761284997,0.12903225806451613,62
full_backtest_20260219_130558,US.NVDA,1h,OBV_Trend_Follow,{},0.9915659510174718,0.034197096026670204,0.028330374168071642,0.18,50
full_backtest_20260219_130558,US.NVDA,1d,OBV_Trend_Follow,{},0.2703768973656456,0.04476651565438594,0.18174265792574432,0.07692307692307693,26
full_backtest_20260219_130558,US.ORCL,5m,OBV_Trend_Follow,{},-0.5352602784706133,-0.012979525466507713,0.06153188897595044,0.0975609756097561,82
full_backtest_20260219_130558,US.ORCL,1h,OBV_Trend_Follow,{},-0.0862254172065964,-0.0025183283613161578,0.06178041649653504,0.16666666666666666,54
full_backtest_20260219_130558,US.ORCL,1d,OBV_Trend_Follow,{},1.4959738531666074,0.2515285634140212,0.057652452100305875,0.4,10
full_backtest_20260219_130558,US.QCOM,5m,OBV_Trend_Follow,{},-1.1679478315696763,-0.02807755581770366,0.07754955938432319,0.059322033898305086,118
full_backtest_20260219_130558,US.QCOM,1h,OBV_Trend_Follow,{},-0.3656881216850441,-0.009400224959785208,0.06517758102239969,0.10714285714285714,84
full_backtest_20260219_130558,US.QCOM,1d,OBV_Trend_Follow,{},-0.33438480321427855,-0.05558401094437149,0.21661545681158298,0.1,30
full_backtest_20260219_130558,US.TSLA,5m,OBV_Trend_Follow,{},-6.349978403227148,-0.10532910210971591,0.16212214077040835,0.09731543624161074,298
full_backtest_20260219_130558,US.TSLA,1h,OBV_Trend_Follow,{},-2.550651802602018,-0.07167774072725641,0.12410121409130523,0.1,110
full_backtest_20260219_130558,US.TSLA,1d,OBV_Trend_Follow,{},-0.1833132200122289,-0.032057749092646914,0.22712559902468313,0.11538461538461539,26
full_backtest_20260219_130558,US.TSM,5m,OBV_Trend_Follow,{},-0.8990352871450229,-0.024319108187852767,0.07490283124813324,0.14864864864864866,74
full_backtest_20260219_130558,US.TSM,1h,OBV_Trend_Follow,{},0.45392427599114776,0.012839961716553772,0.05765655066298594,0.12857142857142856,70
full_backtest_20260219_130558,US.TSM,1d,OBV_Trend_Follow,{},1.1148024144986166,0.1755021004435786,0.0687112167965383,0.25,16
full_backtest_20260219_130558,US.TXN,5m,OBV_Trend_Follow,{},-1.0533517924221745,-0.02547538690221751,0.0767380303667602,0.08333333333333333,108
full_backtest_20260219_130558,US.TXN,1h,OBV_Trend_Follow,{},-0.12440371823666782,-0.0032660655325172927,0.05078564244750917,0.10606060606060606,66
full_backtest_20260219_130558,US.TXN,1d,OBV_Trend_Follow,{},0.9502843884125759,0.14988510043839143,0.0846661188767765,0.3333333333333333,12
full_backtest_20260219_130558,US.UBER,5m,OBV_Trend_Follow,{},-0.3070131610093585,-0.0072934624465349485,0.056261910367943174,0.0945945945945946,74
full_backtest_20260219_130558,US.UBER,1h,OBV_Trend_Follow,{},0.22802571304173844,0.006069116177460865,0.05006952521305248,0.15789473684210525,76
full_backtest_20260219_130558,US.UBER,1d,OBV_Trend_Follow,{},-0.004387240974182099,-0.000719321051848798,0.14885416465335377,0.15384615384615385,26
full_backtest_20260219_130558,US.AAPL,5m,Stochastic_Momentum,{},-4.551173278946972,-0.11541398020421811,0.16988752254359857,0.05084745762711865,236
full_backtest_20260219_130558,US.AAPL,1h,Stochastic_Momentum,{},-10.241965566191197,-0.13943825151208467,0.15711303086556305,0.09090909090909091,198
full_backtest_20260219_130558,US.AAPL,1d,Stochastic_Momentum,{},-2.141034688934487,-0.03935085647514025,0.04712316316958646,0.125,40
full_backtest_20260219_130558,US.ADBE,5m,Stochastic_Momentum,{},-4.57204667749069,-0.20228506959792147,0.28003019262875967,0.06796116504854369,206
full_backtest_20260219_130558,US.ADBE,1h,Stochastic_Momentum,{},-3.4118965161426367,-0.09353810692587572,0.1539688325065289,0.11274509803921569,204
full_backtest_20260219_130558,US.ADBE,1d,Stochastic_Momentum,{},-1.7710315675068966,-0.1483069188023226,0.1948846456006343,0.19444444444444445,36
full_backtest_20260219_130558,US.AMD,5m,Stochastic_Momentum,{},-4.070049042526237,-0.12218344898112365,0.1783837853033536,0.08898305084745763,236
full_backtest_20260219_130558,US.AMD,1h,Stochastic_Momentum,{},-6.293654212691574,-0.08718031581353136,0.11060727439533474,0.16666666666666666,156
full_backtest_20260219_130558,US.AMD,1d,Stochastic_Momentum,{},0.46368466870247577,0.08372717616394931,0.15243246624568305,0.23684210526315788,38
full_backtest_20260219_130558,US.AMZN,5m,Stochastic_Momentum,{},-4.314062753898927,-0.141187591254884,0.20734849142974607,0.09259259259259259,216
full_backtest_20260219_130558,US.AMZN,1h,Stochastic_Momentum,{},-10.92769015905201,-0.13961887683216034,0.156495424718029,0.11,200
full_backtest_20260219_130558,US.AMZN,1d,Stochastic_Momentum,{},-0.14610428524226268,-0.007316879341163762,0.062474267646064806,0.10714285714285714,56
full_backtest_20260219_130558,US.AVGO,5m,Stochastic_Momentum,{},-4.438298738855415,-0.11558804551507684,0.1702539546320664,0.07391304347826087,230
full_backtest_20260219_130558,US.AVGO,1h,Stochastic_Momentum,{},-7.841357245250162,-0.11233823223092321,0.1310237065813871,0.13333333333333333,180
full_backtest_20260219_130558,US.AVGO,1d,Stochastic_Momentum,{},-0.7153582709401295,-0.01948580125284316,0.04134027954295701,0.14,50
full_backtest_20260219_130558,US.COIN,5m,Stochastic_Momentum,{},-3.6409576337000145,-0.09630264282059775,0.15092016873456965,0.11818181818181818,220
full_backtest_20260219_130558,US.COIN,1h,Stochastic_Momentum,{},-6.0223832517493445,-0.1402131509572162,0.15923810136573782,0.15476190476190477,168
