,Date,Open,High,Low,Close,Volume
231,2021-10-28,12.97,13.55,12.6649,13.37,2080847
232,2021-10-29,13.29,14.14,13.24,14.05,1991701
233,2021-11-01,14.4262,14.57,13.95,14.26,2048507
234,2021-11-02,14.45,14.49,14.02,14.25,1438268
235,2021-11-03,14.16,14.98,14.16,14.91,2744090
236,2021-11-04,15.2,16.24,14.91,15.74,4414024
237,2021-11-05,15.94,16.1428,15.4,15.51,2010669
238,2021-11-08,15.79,15.84,14.89,14.94,1760678
239,2021-11-09,14.87,15.0462,14.13,14.84,2805261
240,2021-11-10,14.6836,15.27,14.32,14.59,2462792
241,2021-11-11,14.2,14.59,13.91,14.23,1825782
242,2021-11-12,14.29,14.48,14.08,14.37,1993322
243,2021-11-15,14.48,14.7,14.06,14.29,2520073
244,2021-11-16,14.69,15.71,14.49,15.48,6544935
245,2021-11-17,15.7,16.75,15.4,16.28,7449333
246,2021-11-18,16.2,16.33,14.71,15.48,6573605
247,2021-11-19,15.28,16.2,15.26,15.5,3058539
248,2021-11-22,15.57,16.36,15.26,15.91,4427323
249,2021-11-23,15.81,15.8299,14.11,14.55,4565632
250,2021-11-24,14.28,15.58,14.2,15.51,2969983
251,2021-11-26,14.82,15.59,14.76,15.45,1946466
252,2021-11-29,15.51,15.79,15.12,15.46,3522837
253,2021-11-30,15.83,16.41,14.99,15.86,10249424
254,2021-12-01,15.91,16.97,15.16,15.19,7972387
255,2021-12-02,15.15,15.22,14.07,14.81,4761631
256,2021-12-03,15.0,15.11,12.74,13.0,8057642
257,2021-12-06,12.9743,13.11,12.0,12.28,5911541
258,2021-12-07,12.62,13.12,12.55,12.9,3265792
259,2021-12-08,13.02,13.2158,12.81,12.94,2973027
260,2021-12-09,12.99,13.15,12.42,12.53,3085384
261,2021-12-10,12.5,13.03,12.5,12.76,2680471
262,2021-12-13,12.71,13.01,11.68,11.76,4394257
263,2021-12-14,11.59,12.8,11.55,12.57,3153188
264,2021-12-15,12.55,12.8468,12.04,12.63,2266151
265,2021-12-16,12.79,13.1401,12.24,12.39,2764402
266,2021-12-17,12.24,12.75,11.48,12.18,12944560
267,2021-12-20,11.91,12.1799,11.62,11.89,2151625
268,2021-12-21,11.97,12.355,11.81,12.19,1445422
269,2021-12-22,12.16,12.4,12.031,12.36,1358952
270,2021-12-23,12.02,12.325,11.84,12.0,3167027
271,2021-12-27,12.14,12.225,11.71,11.9,2292704
272,2021-12-28,11.9,11.95,11.57,11.73,2497100
273,2021-12-29,11.73,11.7999,11.07,11.33,3205692
274,2021-12-30,11.3,12.1,11.3,12.03,2217848
275,2021-12-31,12.06,12.47,11.98,12.28,1534686
276,2022-01-03,12.305,12.33,11.9,12.2,1287205
277,2022-01-04,12.18,12.2869,11.5,11.65,2199528
278,2022-01-05,11.6161,11.65,10.63,10.7,3087368
279,2022-01-06,10.81,10.94,10.11,10.65,2914038
280,2022-01-07,10.6776,11.08,10.56,10.86,2108621
281,2022-01-10,10.78,10.84,10.06,10.46,2315129
282,2022-01-11,10.44,11.025,10.3,10.86,1692756
283,2022-01-12,11.62,11.735,11.2,11.45,3372751
284,2022-01-13,11.61,11.62,10.605,10.64,2534530
285,2022-01-14,10.5,10.68,10.05,10.42,2485011
286,2022-01-18,10.265,10.575,10.06,10.09,2472161
287,2022-01-19,10.21,10.32,9.69,9.85,2633408
288,2022-01-20,10.01,10.42,9.7,9.73,2008958
289,2022-01-21,9.585,9.7099,8.95,9.0,3210028
290,2022-01-24,8.47,8.83,8.0,8.72,5392558
291,2022-01-25,8.58,8.82,8.23,8.49,2515903
292,2022-01-26,8.74,9.058,8.35,8.48,2850931
293,2022-01-27,8.64,8.71,7.94,8.1,5495875
294,2022-01-28,8.08,8.325,7.55,8.24,4508167
295,2022-01-31,8.3663,9.16,8.3663,9.04,2799068
296,2022-02-01,9.55,9.684,9.08,9.49,2765339
297,2022-02-02,9.55,9.56,9.16,9.42,1824966
298,2022-02-03,9.1328,9.2992,8.95,9.03,1495962
299,2022-02-04,9.03,9.575,8.85,9.49,1426011
300,2022-02-07,9.5287,9.87,9.471,9.57,1682897
301,2022-02-08,9.52,10.055,9.38,10.01,1782263
302,2022-02-09,10.15,10.679,10.06,10.64,2471176
303,2022-02-10,10.21,11.11,10.2,10.28,2823873
304,2022-02-11,10.46,10.54,9.46,9.63,2432420
305,2022-02-14,9.59,9.85,9.27,9.48,1685796
306,2022-02-15,9.68,10.23,9.64,10.16,1682231
307,2022-02-16,10.1,10.11,9.76,9.94,1969454
308,2022-02-17,9.77,9.97,9.02,9.06,2320703
309,2022-02-18,9.08,9.285,8.72,8.94,2417900
310,2022-02-22,8.74,9.05,8.59,8.73,2709433
311,2022-02-23,9.07,9.3599,8.56,8.63,3021303
312,2022-02-24,8.32,9.91,8.2,9.89,4007937
313,2022-02-25,9.83,9.94,9.26,9.45,3599309
314,2022-02-28,9.53,9.64,9.06,9.54,5433278
315,2022-03-01,9.65,9.76,8.93,9.1,5479975
316,2022-03-02,9.0,9.31,8.85,9.05,3918942
317,2022-03-03,8.94,8.98,8.25,8.48,8379867
318,2022-03-04,8.48,8.59,8.24,8.4,3406215
319,2022-03-07,8.52,8.83,8.3,8.37,7589609
320,2022-03-08,8.41,8.801,8.305,8.51,6612208
321,2022-03-09,8.68,9.05,8.5112,8.83,6396414
322,2022-03-10,8.6,8.97,8.5112,8.74,4210324
323,2022-03-11,8.9,8.99,8.37,8.39,4539585
324,2022-03-14,8.35,8.68,8.265,8.53,7406253
325,2022-03-15,8.51,8.73,7.72,7.92,8386359
326,2022-03-16,7.89,8.68,7.82,8.6,11239996
327,2022-03-17,8.53,8.805,8.47,8.65,14658338
328,2022-03-18,8.73,9.49,8.571,9.07,21492149
329,2022-03-21,9.01,9.22,8.77,8.83,8038953
330,2022-03-22,8.77,9.39,8.77,9.0,7025588
